Mobil;Tahun;Jarak;Tipe;Gearbox;BBM;CC;Warna;Kapasitas;Harga
Mitsubishi;2007;152939;Sedan;Automatic;Unleaded Petrol;2378;Red;5;4650
Subaru;2007;225663;Wagon;Automatic;Premium Unleaded Petrol;2457;Black;5;9995
Nissan;2007;195410;Sedan;Manual;Unleaded Petrol;1797;Blue;5;3950
Toyota;2007;396000;Troop Carrier;Manual;Diesel;4461;White;11;39000
Toyota;2007;190000;Sedan;Automatic;Unleaded Petrol;3456;Black;5;8000
Toyota;2007;260693;Dual Cab Pick-up;Manual;Diesel;2982;Blue;5;22999
Toyota;2007;145000;Sedan;Automatic;Unleaded Petrol;3456;silver;5;12999
Mitsubishi;2007;333577;Cab Chassis;Manual;Diesel;3907;Grey;3;24900
Hyundai;2007;199151;Wagon;Automatic;Diesel;2188;Gold;5;11990
Mitsubishi;2007;271132;Sedan;Automatic;Unleaded Petrol;1998;Silver;5;9990
Honda;2007;211144;Wagon;Automatic;Unleaded Petrol;2354;Black;5;9989
Honda;2007;210000;Sedan;Automatic;Unleaded Petrol;1799;Sky;5;5500
Toyota;2007;96000;Wagon;Automatic;Unleaded Petrol;4664;Silver;8;59000
Suzuki;2007;140917;Wagon;Automatic;Unleaded Petrol;2736;Black;5;13000
Mitsubishi;2007;262000;Wagon;Manual;Unleaded Petrol;3828;Silver;7;15000
Nissan;2007;238254;Dual Cab Pick-up;Manual;Unleaded Petrol;3954;Grey;5;8499
Honda;2007;198000;Sedan;Automatic;Unleaded Petrol/Electric;1339;Grey;5;7200
Mazda;2007;208786;Hatchback;Automatic;Unleaded Petrol;1998;Black;5;8990
Mitsubishi;2007;163904;Wagon;Automatic;Unleaded Petrol;2998;Silver;7;14990
Toyota;2007;47117;Sedan;Automatic;Unleaded Petrol;1798;White;5;14913
Subaru;2007;119226;Hatchback;Automatic;Premium Unleaded Petrol;1994;Silver;5;11990
Mitsubishi;2007;263963;Wagon;Automatic;Unleaded Petrol;3828;White;7;13999
Nissan;2007;177229;Dual Cab Pick-up;Automatic;Diesel;2488;White;5;21988
Toyota;2007;244907;Wagon;Automatic;Unleaded Petrol;2362;White;5;11900
Mitsubishi;2007;247000;Double Cab Utility;Manual;Unleaded Petrol;3497;Black;5;8500
Toyota;2007;220000;Wagon;Automatic;Unleaded Petrol;3456;Silver;7;9500
Toyota;2007;219707;Dual Cab Pick-up;Automatic;Diesel;2982;White;5;31900
Suzuki;2007;126000;Wagon;Manual;Unleaded Petrol;2736;Black;5;7060
Toyota;2007;281356;Wagon;Automatic;Diesel;2982;White;8;24990
Toyota;2007;190670;Wagon;Automatic;Diesel;2982;White;8;27500
Honda;2007;212000;Hatchback;Manual;Premium Unleaded Petrol;1998;Black;4;8550
Mazda;2007;270457;Hatchback;Manual;Premium Unleaded Petrol;2261;Silver;5;6500
Toyota;2007;164934;Wagon;Automatic;Unleaded Petrol;2362;Silver;5;15490
Subaru;2007;238000;Wagon;Automatic;Unleaded Petrol;2457;White;5;6300
Mazda;2007;195274;Sedan;Manual;Unleaded Petrol;1998;Red;5;7950
Toyota;2007;294661;Wagon;Automatic;Unleaded Petrol;4664;Silver;8;25000
Toyota;2007;199921;Wagon;Automatic;Unleaded Petrol;4664;GREY;8;64000
Nissan;2007;308729;Wagon;Manual;Diesel;2488;Grey;7;8950
Suzuki;2007;213104;Wagon;Manual;Unleaded Petrol;1328;Silver;4;6800
Toyota;2007;181120;Sedan;Automatic;Unleaded Petrol;3456;White;5;8999
Mazda;2007;262425;Hatchback;Automatic;Unleaded Petrol;1498;Blue;4;5995
Mitsubishi;2007;136000;Sedan;Automatic;Unleaded Petrol;1998;WHITE;5;4500
Mazda;2007;245802;Hatchback;Manual;Diesel;1998;Grey;5;5990
Mazda;2007;189326;Hatchback;Automatic;Unleaded Petrol;1498;Silver;4;5992
Mitsubishi;2007;258904;Wagon;Automatic;Unleaded Petrol;2359;Black;5;6490
Hyundai;2007;333000;Wagon;Automatic;Unleaded Petrol;3342;White;7;7995
Mitsubishi;2007;254454;Wagon;Automatic;Diesel;3200;Gold;7;19990
Nissan;2007;225928;Wagon;Manual;Unleaded Petrol;2488;White;5;6999
Nissan;2007;242978;Wagon;Automatic;Diesel;2953;Purple;7;18000
Subaru;2007;225213;Sedan;Manual;Premium Unleaded Petrol;2457;Black;5;19990
Toyota;2007;258872;Van;Automatic;Unleaded Petrol;2694;Silver;3;24990
Honda;2007;221900;Sedan;Automatic;Unleaded Petrol;2354;Silver;5;6500
Mazda;2007;242653;Hatchback;Manual;Unleaded Petrol;1498;Silver;4;4999
Mazda;2007;272000;Hatchback;Manual;Unleaded Petrol;1998;White;5;5500
Honda;2007;159179;Wagon;Automatic;Unleaded Petrol;2354;Silver;5;13990
Subaru;2007;172163;Wagon;Automatic;Unleaded Petrol;2457;Blue;5;13999
Toyota;2007;300744;X Cab Cab Chassis;Manual;Diesel;2982;White;4;19975
Suzuki;2007;167000;Hatchback;Manual;Unleaded Petrol;1490;Blue;5;4500
Subaru;2007;142156;Hatchback;Manual;Premium Unleaded Petrol;2457;Black;5;18950
Mazda;2007;232000;Hatchback;Automatic;Unleaded Petrol;1998;White;5;4990
Subaru;2007;212313;Wagon;Automatic;Premium Unleaded Petrol;3000;Silver;5;10995
Mazda;2007;268402;Sedan;Automatic;Unleaded Petrol;2261;Silver;5;5500
Toyota;2007;365055;Van;Manual;Unleaded Petrol;2694;White;3;13850
Toyota;2007;292000;Wagon;Automatic;Diesel;2982;Gold;8;22000
Honda;2007;147586;Sedan;Automatic;Unleaded Petrol;1799;Silver;5;12990
Mitsubishi;2007;175347;Hatchback;Manual;Unleaded Petrol;1499;White;5;5600
Hyundai;2007;192657;Wagon;Automatic;Unleaded Petrol;1975;Black;5;8950
Subaru;2007;155000;Hatchback;Manual;Unleaded Petrol;1994;Silver;5;9990
Mazda;2007;184320;Hatchback;Automatic;Unleaded Petrol;1998;Beige;5;104998
Toyota;2007;279382;Hatchback;Manual;Unleaded Petrol;1299;Silver;5;3990
Mazda;2007;219657;Sedan;Manual;Unleaded Petrol;2261;Blue;5;4950
Toyota;2007;312712;Wagon;Automatic;Unleaded Petrol;2362;Red;5;9990
Subaru;2007;66338;Sedan;Automatic;Unleaded Petrol;2457;Blue;5;12000
Subaru;2007;104072;Wagon;Automatic;Unleaded Petrol;2457;Silver;5;11990
Toyota;2007;242158;Sedan;Automatic;Unleaded Petrol;3456;Blue;5;7550
Mitsubishi;2007;347720;Wagon;Automatic;Diesel;3200;Red;7;16990
Toyota;2007;241445;Van;Manual;Unleaded Petrol;2694;White;3;12995
Subaru;2007;219291;Wagon;Automatic;Premium Unleaded Petrol;3000;Black;5;7990
Toyota;2007;175299;Van;Manual;Unleaded Petrol;2694;White;3;18913
Mazda;2007;254751;Sedan;Automatic;Unleaded Petrol;1998;Black;5;8880
Mitsubishi;2007;247530;Wagon;Automatic;Unleaded Petrol;2998;Black;5;13990
Toyota;2007;168157;Sedan;Automatic;Unleaded Petrol;3456;White;5;9995
Mazda;2007;269750;Sedan;Automatic;Unleaded Petrol;2261;Blue;5;8488
Toyota;2007;260327;Sedan;Automatic;Unleaded Petrol;1497;Silver;5;7990
Toyota;2007;220281;Sedan;Manual;Unleaded Petrol;1798;Silver;5;6913
Toyota;2007;243212;Sedan;Automatic;Unleaded Petrol;1798;Black;5;7990
Subaru;2007;127526;Sedan;Manual;Unleaded Petrol;2457;Black;5;32990
Honda;2007;189140;Wagon;Automatic;Unleaded Petrol;2354;White;5;14990
Toyota;2007;195154;Hatchback;Automatic;Unleaded Petrol;1299;Black;5;8999
Hyundai;2007;288865;Wagon;Manual;Unleaded Petrol;1975;White;5;4499
Toyota;2007;150000;Van;Manual;Unleaded Petrol;2694;silver;3;23400
Toyota;2007;229100;Wagon;Automatic;Unleaded Petrol;2362;White;8;12500
Mazda;2007;245603;Wagon;Automatic;Premium Unleaded Petrol;2261;Silver;5;9999
Toyota;2007;241385;Wagon;Automatic;Unleaded Petrol;2362;Silver;5;8995
Mazda;2007;144436;Wagon;Automatic;Premium Unleaded Petrol;2261;White;5;11990
Honda;2007;160237;Sedan;Automatic;Unleaded Petrol;2354;Black;5;9999
Hyundai;2007;125451;Sedan;Automatic;Unleaded Petrol;1975;Silver;5;8990
Mitsubishi;2007;108739;Sedan;Automatic;Unleaded Petrol;2378;Black;5;6999
Mitsubishi;2007;248675;Wagon;Automatic;Unleaded Petrol;2998;Black;5;7450
Nissan;2007;176380;Wagon;Manual;Diesel;2953;Red;7;33880
Honda;2007;236903;Sedan;Manual;Unleaded Petrol;1998;White;5;6484
Honda;2007;163798;Wagon;Automatic;Unleaded Petrol;2354;Black;5;15990
Mitsubishi;2007;323900;Double Cab Utility;Manual;Diesel;3200;Grey;5;12999
Toyota;2007;129083;Hatchback;Automatic;Unleaded Petrol;1798;Black;5;10500
Toyota;2007;139530;Sedan;Automatic;Unleaded Petrol;1497;Silver;5;10990
Suzuki;2007;134134;Hatchback;Manual;Unleaded Petrol;1995;Silver;5;6900
Toyota;2007;280589;Wagon;Automatic;Diesel;4461;White;8;55990
Toyota;2007;200463;Sedan;Automatic;Unleaded Petrol;3456;Silver;5;8999
Honda;2007;346293;Wagon;Automatic;Unleaded Petrol;2354;Grey;5;5999
Toyota;2007;83481;Sedan;Manual;Unleaded Petrol;1497;Grey;5;7999
Toyota;2007;253300;Wagon;Automatic;Unleaded Petrol;2362;White;8;11990
Suzuki;2007;266412;Hatchback;Manual;Unleaded Petrol;1490;White;5;5555
Subaru;2007;184000;Hatchback;Manual;Premium Unleaded Petrol;1994;Grey;5;8999
Nissan;2007;186000;Wagon;Automatic;Unleaded Petrol;2488;White;5;10800
Nissan;2007;159000;Hatchback;Automatic;Unleaded Petrol;1797;Black;5;7999
Toyota;2007;256000;Wagon;Automatic;Unleaded Petrol;2362;Red;5;11800
Mitsubishi;2007;131119;Sedan;Automatic;Unleaded Petrol;2378;Grey;5;7989
Toyota;2007;212000;Wagon;Automatic;Unleaded Petrol;2362;Silver;8;10888
Toyota;2007;247069;Troop Carrier;Manual;Diesel;4461;White;3;52000
Subaru;2007;233046;Wagon;Automatic;Premium Unleaded Petrol;2457;Silver;5;8990
Toyota;2007;150011;Hatchback;Manual;Unleaded Petrol;1299;Silver;5;8949
Toyota;2007;248000;X Cab Pickup;Automatic;Unleaded Petrol;3956;White;4;12990
Nissan;2007;218633;Wagon;Manual;Diesel;2488;Silver;7;15990
Mazda;2007;214279;Sedan;Automatic;Unleaded Petrol;2261;Grey;5;8888
Toyota;2007;195360;Wagon;Automatic;Unleaded Petrol;3311;Silver;5;10999
Honda;2007;176621;Sedan;Automatic;Premium Unleaded Petrol;2354;Grey;5;9999
Subaru;2007;222000;Wagon;Automatic;Unleaded Petrol;2457;Silver;5;10990
Toyota;2007;196611;Hatchback;Automatic;Unleaded Petrol;1798;Red;5;9990
Subaru;2007;209875;Wagon;Automatic;Unleaded Petrol;2457;Silver;5;8999
Nissan;2007;291000;Wagon;Automatic;Unleaded Petrol;1997;Grey;5;3000
Honda;2007;72346;Sedan;Automatic;Unleaded Petrol;2354;Grey;5;5000
Mazda;2007;228417;Hatchback;Manual;Diesel;1998;Blue;5;7750
Toyota;2007;310217;Wagon;Automatic;Premium Unleaded Petrol;3456;Silver;8;10900
Honda;2007;129567;Sedan;Automatic;Premium Unleaded Petrol;2354;Grey;5;7490
Toyota;2007;169163;Sedan;Manual;Unleaded Petrol;1497;Green;5;5999
Hyundai;2007;172594;Wagon;Manual;Unleaded Petrol;1975;Silver;5;5800
Subaru;2007;230000;Wagon;Automatic;Unleaded Petrol;2457;White;5;4500
Toyota;2007;135000;Hatchback;Automatic;Unleaded Petrol;1798;Blue;5;9996
Honda;2007;70328;Sedan;Automatic;Premium Unleaded Petrol;2354;Silver;5;9990
Honda;2007;175000;Hatchback;Automatic;Unleaded Petrol;1497;blue;5;7000
Hyundai;2007;248412;Wagon;Manual;Unleaded Petrol;1975;Grey;5;7990
Toyota;2007;274978;Hatchback;Manual;Unleaded Petrol;1798;White;5;7550
Toyota;2007;365696;Wagon;Manual;Diesel;2982;Silver;8;17800
Hyundai;2007;192599;Hatchback;Manual;Unleaded Petrol;1599;Black;5;5290
Toyota;2007;310498;Wagon;Automatic;Unleaded Petrol;3955;Silver;8;17990
Mazda;2007;209563;Wagon;Manual;Diesel;1998;Silver;5;9999
Nissan;2007;96971;Sedan;Automatic;Unleaded Petrol;1797;Red;5;8990
Mitsubishi;2007;243375;Double Cab Utility;Manual;Diesel;3200;Red;5;16880
Toyota;2007;220265;Wagon;Automatic;Diesel;4461;Pearl;8;61500
Toyota;2007;177000;Hatchback;Automatic;Unleaded Petrol;1798;Light;5;9990
Mazda;2007;187021;Sedan;Automatic;Unleaded Petrol;1998;Grey;5;9913
Toyota;2007;218614;Sedan;Automatic;Unleaded Petrol;3456;Silver;5;8990
Nissan;2006;292100;Wagon;Manual;Diesel;4169;Silver;7;48999
Nissan;2006;323317;Dual Cab Pick-up;Manual;Diesel;2488;White;5;14999
Honda;2006;229200;Sedan;Automatic;Unleaded Petrol;1799;Silver;5;4500
Toyota;2006;199000;Sedan;Automatic;Unleaded Petrol;2362;Blue;5;3500
Nissan;2006;208818;Sedan;Automatic;Premium Unleaded Petrol;3498;Silver;5;7990
Mitsubishi;2006;158059;Sedan;Automatic;Unleaded Petrol;3828;Silver;5;9990
Subaru;2006;180000;Wagon;Automatic;Premium Unleaded Petrol;3000;Blue;5;8700
Toyota;2006;223400;Wagon;Manual;Unleaded Petrol;2362;White;5;11990
Toyota;2006;197380;Wagon;Automatic;Unleaded Petrol;3311;White;7;7300
Mazda;2006;219090;Hatchback;Manual;Unleaded Petrol;2261;Black;5;7990
Toyota;2006;359684;Wagon;Automatic;Unleaded Petrol;2362;White;8;10995
Honda;2006;317700;Wagon;Automatic;Unleaded Petrol;2354;Gold;5;4500
Subaru;2006;138047;Wagon;Automatic;Unleaded Petrol;2457;Silver;5;11990
Toyota;2006;175000;Sedan;Automatic;Unleaded Petrol;3456;BLUE;5;6200
Toyota;2006;217894;Van;Manual;Diesel;2494;White;3;21990
Toyota;2006;219643;Wagon;Automatic;Unleaded Petrol;2362;White;5;12990
Toyota;2006;250022;Sedan;Automatic;Unleaded Petrol;2362;Gold;5;6475
Subaru;2006;204366;Sedan;Automatic;Unleaded Petrol;2457;Silver;5;6999
Toyota;2006;402000;Wagon;Manual;Diesel;4164;white;8;24000
Nissan;2006;273468;Sedan;Automatic;Unleaded Petrol;1797;Silver;5;3950
Subaru;2006;142163;Wagon;Automatic;Premium Unleaded Petrol;3000;Silver;5;10000
Honda;2006;153000;Sedan;Automatic;Unleaded Petrol;2354;Grey;5;9499
Toyota;2006;235000;Cab Chassis;Manual;Unleaded Petrol;2694;White;3;6900
Mitsubishi;2006;245000;Sedan;Manual;Unleaded Petrol;2378;Silver;5;3800
Nissan;2006;241442;Dual Cab Pick-up;Manual;Diesel;2953;Silver;5;11989
Hyundai;2006;265501;Wagon;Automatic;Unleaded Petrol;2656;Silver;5;6900
Nissan;2006;246000;Wagon;Automatic;Unleaded Petrol;2488;Silver;5;7999
Hyundai;2006;149178;Hatchback;Automatic;Unleaded Petrol;1599;White;5;6888
Toyota;2006;44594;Van;Automatic;Unleaded Petrol;2694;White;3;26999
Toyota;2006;359345;Hatchback;Automatic;Unleaded Petrol;1794;Black;5;4695
Honda;2006;107873;Coupe;Manual;Unleaded Petrol;1998;Black;4;27777
Nissan;2006;307222;Wagon;Automatic;Diesel;2488;Grey;7;1900
Toyota;2006;196000;Sedan;Automatic;Unleaded Petrol;2995;Grey;5;6000
Mitsubishi;2006;190000;Sedan;Manual;Unleaded Petrol;2378;Grey;5;4200
Subaru;2006;225000;Wagon;Manual;Unleaded Petrol;1994;Silver;5;8900
Subaru;2006;240000;Wagon;Manual;Unleaded Petrol;2457;Silver;5;4000
Honda;2006;141481;Sedan;Manual;Unleaded Petrol;1799;Grey;5;8990
Suzuki;2006;239845;Hatchback;Manual;Unleaded Petrol;1586;Grey;5;4000
Mazda;2006;230367;Sedan;Automatic;Unleaded Petrol;2261;Grey;5;4990
Toyota;2006;135000;Wagon;Automatic;Diesel;4164;Silver;8;130000
Nissan;2006;244000;Dual Cab Pick-up;Manual;Diesel;2953;Blue;5;16500
Mitsubishi;2006;189884;Wagon;Automatic;Unleaded Petrol;3828;White;7;13888
Mitsubishi;2006;283000;Wagon;Manual;Diesel;3200;Grey;7;18000
Nissan;2006;290000;Dual Cab Pick-up;Manual;Diesel;2953;White;5;8000
Hyundai;2006;221054;Hatchback;Automatic;Unleaded Petrol;1599;Red;5;5500
Nissan;2006;246091;Hatchback;Manual;Unleaded Petrol;1797;Black;5;6990
Mazda;2006;289500;Dual Cab Pick-up;Manual;Diesel;2499;Blue;5;12990
Toyota;2006;198000;Sedan;Automatic;Unleaded Petrol;2362;Silver;5;7000
Toyota;2006;100875;Hatchback;Manual;Unleaded Petrol;1794;Silver;5;7000
Subaru;2006;183812;Wagon;Automatic;Unleaded Petrol;2457;Red;5;11990
Mazda;2006;184430;Wagon;Automatic;Unleaded Petrol;2967;Red;5;6475
Honda;2006;139441;Sedan;Automatic;Unleaded Petrol;1799;Silver;5;10995
Nissan;2006;205222;Wagon;Automatic;Unleaded Petrol;2488;Silver;5;8990
Toyota;2006;350190;Dual Cab Pick-up;Manual;Diesel;2982;Bronze;5;19900
Toyota;2006;147272;Sedan;Automatic;Unleaded Petrol;1497;Blue;5;11990
Toyota;2006;170697;Hatchback;Automatic;Unleaded Petrol;1299;Blue;5;8950
Mazda;2006;302000;Sedan;Manual;Premium Unleaded Petrol;2261;White;5;12000
Toyota;2006;362000;Wagon;Manual;Unleaded Petrol;3955;Silver;8;16000
Toyota;2006;198236;Wagon;Automatic;Unleaded Petrol;2362;Black;5;12949
Hyundai;2006;175637;Hatchback;Automatic;Unleaded Petrol;1599;White;5;6949
Toyota;2006;248000;Dual Cab Pick-up;Manual;Unleaded Petrol;2694;White;5;12990
Toyota;2006;390000;Cab Chassis;Manual;Diesel;4164;White;3;20000
Toyota;2006;136192;Cab Chassis;Automatic;Diesel;2982;Black;3;8800
Toyota;2006;138000;Hatchback;Automatic;Unleaded Petrol;1299;WHITE;5;4200
Mazda;2006;278000;Sedan;Automatic;Unleaded Petrol;1998;Grey;5;4995
Mazda;2006;161466;Convertible;Automatic;Premium Unleaded Petrol;1999;Blue;2;17420
Nissan;2006;260;Dual Cab Pick-up;Automatic;Diesel;2488;Grey;5;11000
Honda;2006;142700;Sedan;Automatic;Premium Unleaded Petrol;2354;Grey;5;6000
Subaru;2006;223805;Sedan;Automatic;Premium Unleaded Petrol;1994;Grey;5;12999
Toyota;2006;147500;Wagon;Manual;Diesel;4164;white;6;59500
Mazda;2006;205665;Hatchback;Manual;Unleaded Petrol;1998;Blue;5;5999
Toyota;2006;254275;Van;Automatic;Unleaded Petrol;2694;White;3;16990
Hyundai;2006;265337;Wagon;Manual;Unleaded Petrol;2656;Silver;5;5800
Nissan;2006;234600;Wagon;Manual;Unleaded Petrol;2488;gold;5;4800
Hyundai;2006;286500;Wagon;Automatic;Unleaded Petrol;2656;White;5;5700
Subaru;2006;263954;Wagon;Manual;Unleaded Petrol;2457;Silver;5;7990
Honda;2006;77639;Hatchback;Automatic;Unleaded Petrol;1497;Silver;5;11990
Mazda;2006;236414;Hatchback;Manual;Premium Unleaded Petrol;2261;Black;5;7990
Nissan;2006;209000;Wagon;Automatic;Unleaded Petrol;3498;Silver;5;8000
Toyota;2006;290809;Wagon;Automatic;Unleaded Petrol;3311;Silver;7;6250
Toyota;2006;237000;Dual Cab Pick-up;Manual;Unleaded Petrol;3956;Silver;5;13990
Mitsubishi;2006;321270;Wagon;Automatic;Unleaded Petrol;3828;White;7;9900
Subaru;2006;392547;Sedan;Automatic;Unleaded Petrol;2457;Black;5;5995
Toyota;2006;200000;Dual Cab Pick-up;Manual;Unleaded Petrol;3956;White;5;15900
Nissan;2006;220795;Wagon;Manual;Diesel;2488;Silver;7;9100
Honda;2006;246115;Sedan;Automatic;Unleaded Petrol;1998;Blue;5;9888
Toyota;2006;379677;Wagon;Manual;Diesel;2982;White;8;17990
Toyota;2006;299000;Dual Cab Pick-up;Manual;Diesel;2982;White;5;14000
Nissan;2006;236987;Hatchback;Automatic;Unleaded Petrol;1797;Gold;5;8999
Toyota;2006;364436;Dual Cab Pick-up;Automatic;Unleaded Petrol;3956;Bronze;5;11000
Mazda;2006;230483;Sedan;Manual;Unleaded Petrol;1998;White;5;5950
Mazda;2006;254675;Sedan;Manual;Unleaded Petrol;1998;Grey;5;3999
Toyota;2006;198124;Wagon;Automatic;Unleaded Petrol;2362;Red;5;13990
Honda;2006;78000;Sedan;Automatic;Unleaded Petrol;1998;Silver;5;12000
Toyota;2006;318319;Sedan;Automatic;Unleaded Petrol;1794;White;5;5999
Mitsubishi;2006;186962;Sedan;Automatic;Unleaded Petrol;2378;Red;5;7490
Nissan;2006;237334;Dual Cab Pick-up;Manual;Diesel;2953;White;5;15990
Honda;2006;232315;Sedan;Automatic;Unleaded Petrol/Electric;1339;White;5;7999
Mazda;2006;238726;Sedan;Automatic;Unleaded Petrol;2261;Blue;5;6420
Toyota;2006;140203;Hatchback;Automatic;Unleaded Petrol;1794;White;5;9420
Honda;2006;230432;Sedan;Automatic;Unleaded Petrol;1799;Silver;5;6750
Nissan;2006;200000;Hatchback;Manual;Unleaded Petrol;1797;Blue;5;4300
Toyota;2006;268201;Hatchback;Automatic;Unleaded Petrol;1794;Red;5;7880
Subaru;2006;302169;Wagon;Manual;Unleaded Petrol;2457;Blue;5;4900
Honda;2006;77707;Sedan;Automatic;Unleaded Petrol;2354;Black;5;12800
Subaru;2006;189610;Sedan;Manual;Unleaded Petrol;1994;Grey;5;7995
Mazda;2006;273112;Sedan;Manual;Unleaded Petrol;1998;Red;5;4888
Toyota;2006;156960;Sedan;Automatic;Unleaded Petrol;1794;Blue;5;8488
Nissan;2006;277306;Wagon;Manual;Diesel;4169;Silver;7;42999
Subaru;2006;198494;Sedan;Automatic;Unleaded Petrol;2457;Grey;5;6200
Mazda;2006;19000;Sedan;Manual;Unleaded Petrol;1998;Grey;5;3100
Mazda;2006;346647;Hatchback;Manual;Premium Unleaded Petrol;2261;Silver;5;4000
Nissan;2006;158116;Wagon;Automatic;Unleaded Petrol;2488;Silver;5;12990
Toyota;2006;251892;Sedan;Manual;Unleaded Petrol;1794;Silver;5;4980
Mitsubishi;2006;358976;Double Cab Utility;Manual;Diesel;2835;White;5;12888
Toyota;2006;243000;Van;Automatic;Unleaded Petrol;2694;White;3;38950
Hyundai;2006;184024;Sedan;Automatic;Unleaded Petrol;1975;Silver;5;5999
Toyota;2006;175000;Hatchback;Manual;Unleaded Petrol;1794;White;5;5995
Toyota;2006;227173;Cab Chassis;Manual;Diesel;2982;White;3;24990
Toyota;2006;258887;Wagon;Automatic;Unleaded Petrol;2362;Gold;8;8999
Hyundai;2006;244528;Hatchback;Manual;Unleaded Petrol;1399;White;5;2400
Toyota;2006;280000;Wagon;Automatic;Unleaded Petrol;3311;white;5;7500
Toyota;2006;181575;Hatchback;Automatic;Unleaded Petrol;1299;Black;5;7990
Mazda;2006;153253;Hatchback;Automatic;Premium Unleaded Petrol;2261;Silver;5;7990
Toyota;2006;284211;Hatchback;Automatic;Unleaded Petrol;1794;Red;5;7949
Mitsubishi;2006;177851;Sedan;Automatic;Unleaded Petrol;2378;Silver;5;8949
Toyota;2006;235000;Wagon;Automatic;Diesel;2982;Silver;8;17850
Toyota;2006;242459;Dual Cab Pick-up;Automatic;Unleaded Petrol;3956;White;5;9990
Toyota;2006;217399;Dual Cab Pick-up;Manual;Diesel;2982;White;5;12999
Toyota;2006;230274;Sedan;Automatic;Unleaded Petrol;3456;Gold;5;7990
Toyota;2006;254000;Sedan;Automatic;Unleaded Petrol;2362;White;5;5000
Toyota;2006;241500;Wagon;Manual;Unleaded Petrol;3955;Silver;8;15900
Toyota;2006;242010;Dual Cab Pick-up;Automatic;Diesel;2982;White;5;26000
Mazda;2006;173627;Sedan;Manual;Unleaded Petrol;1998;Red;5;6350
Toyota;2006;348958;Wagon;Automatic;Unleaded Petrol;2362;Blue;5;9990
Subaru;2006;127002;Hatchback;Manual;Unleaded Petrol;2457;Silver;5;18990
Toyota;2006;267610;Hatchback;Automatic;Unleaded Petrol;1794;White;5;4950
Mitsubishi;2006;221757;Wagon;Automatic;Unleaded Petrol;3828;Silver;7;14990
Toyota;2006;360118;Dual Cab Pick-up;Automatic;Diesel;2982;Black;5;18995
Suzuki;2006;162000;Hatchback;Manual;Unleaded Petrol;1586;Blue;5;7800
Nissan;2006;172000;Wagon;Manual;Unleaded Petrol;2488;Grey;5;3850
Toyota;2006;192989;Wagon;Automatic;Unleaded Petrol;3955;Silver;8;15999
Honda;2006;283733;Hatchback;Automatic;Unleaded Petrol;1497;Blue;5;5995
Subaru;2006;248329;Wagon;Manual;Unleaded Petrol;2457;Silver;5;5913
Toyota;2006;114896;Wagon;Manual;Unleaded Petrol;1794;Gold;5;6990
Toyota;2006;186093;Wagon;Manual;Unleaded Petrol;2362;Silver;5;9990
Nissan;2006;411023;Leaf Cab Chassis;Manual;Diesel;4169;White;3;27950
Toyota;2006;211635;Sedan;Automatic;Unleaded Petrol;1794;Red;5;5992
Honda;2006;203331;Sedan;Automatic;Unleaded Petrol;2354;Red;5;6990
Nissan;2005;353850;Wagon;Manual;Diesel;2953;Red;7;25000
Toyota;2005;398500;Dual Cab Pick-up;Manual;Diesel;2982;Black;5;17999
Toyota;2005;279938;Wagon;Automatic;Unleaded Petrol;3311;Silver;5;6425
Mazda;2005;181000;Hatchback;Manual;Unleaded Petrol;1498;neon;4;3800
Nissan;2005;148172;Sedan;Automatic;Unleaded Petrol;1769;Blue;5;8990
Hyundai;2005;204000;Hatchback;Automatic;Unleaded Petrol;1341;Grey;5;3500
Toyota;2005;377999;Dual Cab Pick-up;Manual;Unleaded Petrol;3378;White;5;9995
Hyundai;2005;202000;Hatchback;Manual;Unleaded Petrol;1495;Blue;5;5000
Hyundai;2005;235553;Hatchback;Manual;Unleaded Petrol;1599;Black;5;3499
